id,label,rating,text
6816,0,1,One lousy movie .
6817,0,0,... hypnotically dull .
6818,0,0,Thoroughly awful .
6819,0,0,Truly terrible .
6820,0,1,Fluffy and disposible .
6821,0,1,By-the-numbers yarn .
6822,0,1,Aan opportunity wasted .
6823,0,1,Storytelling feels slight .
6824,0,1,Bad company .
6825,0,0,Bad movie .
6826,0,0,Just plain bad .
6827,0,0,"-LRB- A -RRB- soulless , stupid sequel ..."
6828,0,1,A high-minded snoozer .
6829,0,0,Execrable .
6830,1,3,Amazingly dopey .
6831,0,0,Banal and predictable .
6832,0,0,Brisk hack job .
6833,0,1,... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
6834,0,0,... bibbidy-bobbidi-bland .
6835,0,1,Obvious .
6836,0,1,Its one-sidedness ... flirts with propaganda .
6837,0,0,... a pretentious mess ...
6838,0,0,-LRB- A -RRB- rather thinly-conceived movie .
6839,0,1,Decent but dull .
6840,0,1,Well-meant but unoriginal .
6841,0,1,Odd and weird .
6842,0,0,Cinematic poo .
6843,0,1,... stale and uninspired .
6844,0,0,A dreary movie .
6845,0,0,Pompous and garbled .
6846,0,0,Utter mush ... conceited pap .
6847,0,0,... overly melodramatic ...
6848,0,0,Extremely bad .
6849,0,1,Shrewd but pointless .
6850,0,0,"Sluggish , tonally uneven ."
6851,0,0,Generic thriller junk .
6852,0,1,A non-mystery mystery .
6853,0,0,What an embarrassment .
6854,0,1,A noble failure .
6855,0,1,Woefully pretentious .
6856,0,0,... irritating soul-searching garbage .
6857,0,0,A relative letdown .
6858,0,1,"Stale , futile scenario ."
6859,0,0,Aggravating and tedious .
6860,0,1,Lacks depth .
6861,0,0,under-rehearsed and lifeless
6862,0,0,"Laughably , irredeemably awful ."
6863,0,1,Unwieldy contraption .
6864,0,1,"Overwrought , melodramatic bodice-ripper ."
6865,0,0,An awful snooze .
6866,0,1,Feeble comedy .
6867,0,1,Shallow .
6868,0,0,A less-than-thrilling thriller .
6869,0,1,Disjointed parody .
6870,0,1,... silly humbuggery ...
6871,0,0,Black-and-white and unrealistic .
6872,0,1,Two-bit potboiler .
6873,0,1,Painfully padded .
6874,0,1,"Anemic , pretentious ."
6875,0,1,Grating and tedious .
6876,0,1,-LRB- A -RRB- mess .
6877,0,0,Dramatically lackluster .
6878,0,0,Stay away .
6879,0,0,... a pretentious mess ...
6880,0,0,Predictably soulless techno-tripe .
6881,0,1,Incoherence reigns .
6882,0,0,A half-assed film .
6883,0,0,Abysmally pathetic
6884,0,0,... unbearably lame .
6885,0,1,Bland but harmless .
6886,0,0,-LRB- L -RRB- ame and unnecessary .
6887,0,0,-LRB- A -RRB- crushing disappointment .
6888,0,1,Tends to plod .
6889,0,0,A major waste ... generic .
6890,0,1,... a confusing drudgery .
6891,0,1,A well-crafted letdown .
6892,0,0,Boring and meandering .
6893,0,1,Less than fresh .
6894,0,0,A lame comedy .
6895,0,1,A reality-snubbing hodgepodge .
6896,0,1,Fairly run-of-the-mill .
6897,0,0,Terrible .
6898,0,0,Degenerates into hogwash .
6899,0,1,Meandering and confusing .
6900,0,0,Crummy .
6901,0,1,An opportunity missed .
6902,0,1,Wishy-washy .
6903,0,1,Inconsequential road-and-buddy pic .
6904,0,1,Insufferably naive .
6905,0,1,"Ill-considered , unholy hokum ."
6906,0,0,Amazingly lame .
6907,0,1,-LRB- A -RRB- slummer .
6908,0,0,-LRB- A -RRB- poorly executed comedy .
6909,0,0,... really horrible drek .
6910,0,1,"Flat , misguided comedy ."
6911,0,1,Predictably melodramatic .
6912,0,0,Rashomon-for-dipsticks tale .
6913,0,0,Staggeringly dreadful romance .
6914,1,3,Well-made but mush-hearted .
6915,0,0,A real snooze .
6916,0,1,No surprises .
6917,1,3,"We 've seen the hippie-turned-yuppie plot before , but there 's an enthusiastic charm in Fire that makes the formula fresh again ."
6918,0,0,"Her fans walked out muttering words like `` horrible '' and `` terrible , '' but had so much fun dissing the film that they did n't mind the ticket cost ."
6919,0,1,In this case zero .
0,1,3,It 's a lovely film with lovely performances by Buy and Accorsi .
1,1,3,"And if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins ."
2,1,4,"A warm , funny , engaging film ."
3,1,4,"Uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity ."
4,1,3,"Entertains by providing good , lively company ."
5,1,4,"Dazzles with its fully-written characters , its determined stylishness -LRB- which always relates to characters and story -RRB- and Johnny Dankworth 's best soundtrack in years ."
6,1,4,"Visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality ."
7,1,3,"Nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative Nine Queens is lots of fun ."
8,1,4,"Unlike the speedy wham-bam effect of most Hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of Italian for Beginners ."
9,1,3,"You 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear ."
10,1,3,"The band 's courage in the face of official repression is inspiring , especially for aging hippies -LRB- this one included -RRB- ."
11,1,3,"Although German cooking does not come readily to mind when considering the world 's best cuisine , Mostly Martha could make Deutchland a popular destination for hungry tourists ."
12,1,4,A beguiling splash of pastel colors and prankish comedy from Disney .
13,1,4,"As surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming ."
14,1,3,"-LRB- Lawrence bounces -RRB- all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place ."
15,1,3,"What 's surprising about Full Frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you ."
16,1,3,"Whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie ."
17,1,3,"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young Gaghan 's resume ."
18,1,4,"It provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot ."
19,1,3,"There 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate ."
20,1,3,"It moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the Cold War datedness -- of its premise ."
21,1,4,A deep and meaningful film .
22,1,4,The film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .
23,1,4,It 's a remarkably solid and subtly satirical tour de force .
24,1,4,Enormously entertaining for moviegoers of any age .
25,1,4,"A poignant , artfully crafted meditation on mortality ."
26,1,4,A rarity among recent Iranian films : It 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight .
27,1,4,"Not only is Undercover Brother as funny , if not more so , than both Austin Powers films , but it 's also one of the smarter , savvier spoofs to come along in some time ."
28,1,4,"In a way , the film feels like a breath of fresh air , but only to those that allow it in ."
29,1,3,"Woody Allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz ."
30,1,3,It 's a stunning lyrical work of considerable force and truth .
31,1,4,"-LRB- Næs -RRB- directed the stage version of Elling , and gets fine performances from his two leads who originated the characters on stage ."
32,1,4,"A coda in every sense , The Pinochet Case splits time between a minute-by-minute account of the British court 's extradition chess game and the regime 's talking-head survivors ."
33,1,4,"Like Mike is a winner for kids , and no doubt a winner for Lil Bow Wow , who can now add movies to the list of things he does well ."
34,1,3,"-LRB- T -RRB- his beguiling Belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why ."
35,0,0,Here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep .
36,1,3,"But taken as a stylish and energetic one-shot , The Queen of the Damned can not be said to suck ."
37,0,1,"You wo n't like Roger , but you will quickly recognize him ."
38,1,3,And that 's a big part of why we go to the movies .
39,1,3,"We know the plot 's a little crazy , but it held my interest from start to finish ."
40,1,4,"A fast , funny , highly enjoyable movie ."
41,1,3,"A celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences ."
42,1,3,"Writer\/director Joe Carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic ."
43,1,4,"A smart , witty follow-up ."
44,1,4,"While the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor ."
45,1,3,An infectious cultural fable with a tasty balance of family drama and frenetic comedy .
46,1,3,It provides an honest look at a community striving to anchor itself in new grounds .
47,1,4,"Add yet another hat to a talented head , Clooney 's a good director ."
48,1,3,"Building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise ."
49,0,0,"Ultimately feels empty and unsatisfying , like swallowing a Communion wafer without the wine ."
50,1,3,"Chilling , well-acted , and finely directed : David Jacobson 's Dahmer ."
51,1,3,"A swashbuckling tale of love , betrayal , revenge and above all , faith ."
52,1,3,"Without ever becoming didactic , director Carlos Carrera expertly weaves this novelistic story of entangled interrelationships and complex morality ."
53,1,4,A literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 .
54,1,4,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .
55,1,3,"Not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics ."
56,1,3,For the most part Stevens glides through on some solid performances and witty dialogue .
57,1,3,Broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case .
58,1,3,"Against all odds in heaven and hell , it creeped me out just fine ."
59,1,4,It 's refreshing to see a girl-power movie that does n't feel it has to prove anything .
60,1,3,"It 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children ."
61,1,3,A rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .
62,1,3,This surreal Gilliam-esque film is also a troubling interpretation of Ecclesiastes .
63,1,3,A rewarding work of art for only the most patient and challenge-hungry moviegoers .
64,1,4,A quiet treasure -- a film to be savored .
65,1,3,"May be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation ."
66,1,3,A compelling Spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .
67,1,3,Huston nails both the glad-handing and the choking sense of hollow despair .
68,1,4,"Exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran Bouquet and the chilling but quite human Berling ."
69,1,3,It 's fascinating to see how Bettany and McDowell play off each other .
70,1,3,"The film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of Joan 's madness ."
71,1,4,Leigh 's film is full of memorable performances from top to bottom .
72,1,4,One of the most significant moviegoing pleasures of the year .
73,1,4,"Jose Campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory ."
74,1,3,"Generally , Clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes ."
75,1,4,The movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that 's all too rare in Hollywood 's hastier productions .
76,1,3,"Neither Parker nor Donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula ."
77,1,3,"It 's a much more emotional journey than what Shyamalan has given us in his past two movies , and Gibson , stepping in for Bruce Willis , is the perfect actor to take us on the trip ."
78,1,4,"Not only are the special effects and narrative flow much improved , and Daniel Radcliffe more emotionally assertive this time around as Harry , but the film conjures the magic of author J.K. Rowling 's books ."
79,1,3,Jaglom ... put -LRB- s -RRB- the audience in the privileged position of eavesdropping on his characters
80,1,4,"Beautifully observed , miraculously unsentimental comedy-drama ."
81,1,4,"A must-see for the David Mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking ."
82,1,4,"Crackerjack entertainment -- nonstop romance , music , suspense and action ."
83,1,4,"The acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales ."
84,1,4,"Far more imaginative and ambitious than the trivial , cash-in features Nickelodeon has made from its other animated TV series ."
85,1,3,"The very definition of the ` small ' movie , but it is a good stepping stone for director Sprecher ."
86,0,0,Suffers from the lack of a compelling or comprehensible narrative .
87,1,4,"Still , as a visual treat , the film is almost unsurpassed ."
88,1,3,"So unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` Safe ! '"
89,1,3,An intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution .
90,1,3,So refreshingly incisive is Grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the Hugh factor .
91,1,4,"At a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history ."
92,1,3,The magic of the film lies not in the mysterious spring but in the richness of its performances .
93,1,3,What better message than ` love thyself ' could young women of any size receive ?
94,1,4,The second coming of Harry Potter is a film far superior to its predecessor .
95,1,3,A movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the Godzilla sized soda .
96,1,4,"It 's also , clearly , great fun ."
97,1,3,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport
98,1,3,"Seldahl 's Barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness ."
99,1,4,"A warm but realistic meditation on friendship , family and affection ."
100,1,3,"Byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama ."
101,1,3,Turns potentially forgettable formula into something strangely diverting .
102,1,3,Bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid .
103,1,4,People cinema at its finest .
104,1,4,The performances take the movie to a higher level .
105,1,4,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure ."
106,1,4,"Manages to transcend the sex , drugs and show-tunes plot into something far richer ."
107,1,3,Dense with characters and contains some thrilling moments .
108,1,3,LaPaglia 's ability to convey grief and hope works with Weaver 's sensitive reactions to make this a two-actor master class .
109,1,3,Reign of Fire looks as if it was made without much thought -- and is best watched that way .
110,1,4,"Altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece ."
111,1,3,"We root for -LRB- Clara and Paul -RRB- , even like them , though perhaps it 's an emotion closer to pity ."
112,1,4,The best film about baseball to hit theaters since Field of Dreams .
113,1,3,"Instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life ."
114,1,3,the film tunes into a grief that could lead a man across centuries .
115,1,3,-LRB- D -RRB- oes n't bother being as cloying or preachy as equivalent evangelical Christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .
116,0,1,"If director Michael Dowse only superficially understands his characters , he does n't hold them in contempt ."
117,1,3,If your taste runs to ` difficult ' films you absolutely ca n't miss it .
118,1,3,"... a story we have n't seen on the big screen before , and it 's a story that we as Americans , and human beings , should know ."
119,1,3,"Like Leon , it 's frustrating and still oddly likable ."
120,1,3,"If you can stomach the rough content , it 's worth checking out for the performances alone ."
121,1,4,"Looking aristocratic , luminous yet careworn in Jane Hamilton 's exemplary costumes , Rampling gives a performance that could not be improved upon . '"
122,1,3,"... Mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '"
123,1,4,"On this tricky topic , Tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion ."
124,1,3,"Fun , flip and terribly hip bit of cinematic entertainment ."
125,1,4,Montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .
126,1,3,Falls neatly into the category of Good Stupid Fun .
127,1,4,The film 's performances are thrilling .
128,1,3,"Even in its most tedious scenes , Russian Ark is mesmerizing ."
129,1,3,"The continued good chemistry between Carmen and Juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained ."
130,1,3,Reggio 's continual visual barrage is absorbing as well as thought-provoking .
131,1,3,It all adds up to good fun .
132,1,4,"A big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion ."
133,1,3,Sade is an engaging look at the controversial eponymous and fiercely atheistic hero .
134,1,3,"a quiet , pure , elliptical film"
135,1,3,"Kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth ."
136,1,3,The subtle strength of `` Elling '' is that it never loses touch with the reality of the grim situation .
137,1,3,"A study in shades of gray , offering itself up in subtle plot maneuvers ..."
138,1,3,"The format gets used best ... to capture the dizzying heights achieved by motocross and BMX riders , whose balletic hotdogging occasionally ends in bone-crushing screwups ."
139,1,3,Has a lot of the virtues of Eastwood at his best .
140,1,3,"Though it 's become almost redundant to say so , major kudos go to Leigh for actually casting people who look working-class ."
141,1,3,It deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .
142,1,3,A movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair .
143,1,4,"Thanks to Scott 's charismatic Roger and Eisenberg 's sweet nephew , Roger Dodger is one of the most compelling variations on In the Company of Men ."
144,1,4,"Nine Queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head ."
145,1,4,It 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of Anna Chancellor that makes this `` Two Weddings and a Funeral '' fun .
146,1,4,Will amuse and provoke adventurous adults in specialty venues .
147,1,4,You do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance .
148,1,3,A film about a young man finding God that is accessible and touching to the marrow .
149,1,3,"For the first time in years , De Niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars ."
150,1,3,"Inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat ."
151,1,3,Affleck and Jackson are good sparring partners .
152,1,4,"The old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco Bollywood that , by the end of Monsoon Wedding , sent my spirit soaring out of the theater ."
153,1,4,"An effectively creepy , fear-inducing -LRB- not fear-reducing -RRB- film from Japanese director Hideo Nakata , who takes the superstitious curse on chain letters and actually applies it ."
154,1,4,"Having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , Khouri then gets terrific performances from them all ."
155,1,3,A subtle and well-crafted -LRB- for the most part -RRB- chiller .
156,1,4,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women , water , nature , and sexuality ."
157,1,3,"Although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women ."
158,1,3,"The best revenge may just be living well because this film , unlike other Dumas adaptations , is far more likened to a treasure than a lengthy jail sentence ."
159,1,4,"A delectable and intriguing thriller filled with surprises , Read My Lips is an original ."
160,1,3,"This is a story of two misfits who do n't stand a chance alone , but together they are magnificent ."
161,1,3,"Highbrow self-appointed guardians of culture need not apply , but those who loved Cool as Ice have at last found a worthy follow-up ."
162,1,3,"One of creepiest , scariest movies to come along in a long , long time , easily rivaling Blair Witch or The Others ."
163,1,4,"Maud and Roland 's search for an unknowable past makes for a haunting literary detective story , but LaBute pulls off a neater trick in Possession : He makes language sexy ."
164,1,4,"Pacino is brilliant as the sleep-deprived Dormer , his increasing weariness as much existential as it is physical ."
165,1,3,Rare Birds has more than enough charm to make it memorable .
166,1,4,Manages to be sweet and wickedly satisfying at the same time .
167,0,1,This Nickleby thing might have more homosexual undertones than an Eddie Murphy film .
168,1,4,"No sophomore slump for director Sam Mendes , who segues from Oscar winner to Oscar-winning potential with a smooth sleight of hand ."
169,1,4,"The movie is n't just hilarious : It 's witty and inventive , too , and in hindsight , it is n't even all that dumb ."
170,1,4,Old-form moviemaking at its best .
171,1,3,Ahhhh ... revenge is sweet !
172,1,4,Yakusho and Shimizu ... create engaging characterizations in Imamura 's lively and enjoyable cultural mix .
173,1,3,You will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report .
174,1,3,Collateral Damage finally delivers the goods for Schwarzenegger fans .
175,1,3,There has always been something likable about the Marquis de Sade .
176,1,3,"As a first-time director , Paxton has tapped something in himself as an actor that provides Frailty with its dark soul ."
177,1,4,"For the most part , director Anne-Sophie Birot 's first feature is a sensitive , extraordinarily well-acted drama ."
178,0,1,This riveting World War II moral suspense story deals with the shadow side of American culture : racial prejudice in its ugly and diverse forms .
179,1,3,"A tender , heartfelt family drama ."
180,1,3,"A difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear ."
181,1,4,"For the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions ."
182,1,3,"It has the charm of the original American road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland ."
183,1,3,"-LRB- Chaiken 's -RRB- talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters ."
184,0,1,"In all , this is a watchable movie that 's not quite the memorable experience it might have been ."
185,1,3,My thoughts were focused on the characters .
186,1,3,That is a compliment to Kuras and Miller .
187,1,4,One of the more intelligent children 's movies to hit theaters this year .
188,1,3,"A cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore ."
189,1,3,Travels a fascinating arc from hope and euphoria to reality and disillusionment .
190,1,3,"There 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like Steven Spielberg to follow A.I. with this challenging report so liable to unnerve the majority ."
191,1,3,"For anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of Hell Houses in particular , it 's an eye-opener ."
192,1,3,It seems like I have been waiting my whole life for this movie and now I ca n't wait for the sequel .
193,0,1,It 's a bit disappointing that it only manages to be decent instead of dead brilliant .
194,1,3,"An operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length ."
195,1,3,"The far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past ."
196,1,4,It inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . '
197,1,4,"Awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '"
198,1,3,"By candidly detailing the politics involved in the creation of an extraordinary piece of music , -LRB- Jones -RRB- calls our attention to the inherent conflict between commerce and creativity ."
199,1,3,"Good film , but very glum ."
200,1,4,"Dazzling in its complexity , disturbing for its extraordinary themes , The Piano Teacher is a film that defies categorisation ."
201,1,4,"It haunts , horrifies , startles and fascinates ; it is impossible to look away ."
202,1,3,"It has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience ."
203,1,3,It is great summer fun to watch Arnold and his buddy Gerald bounce off a quirky cast of characters .
204,1,3,"Bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves ."
205,1,4,This flick is about as cool and crowd-pleasing as a documentary can get .
206,1,3,The Wild Thornberrys Movie is a jolly surprise .
207,1,4,Griffiths proves she 's that rare luminary who continually raises the standard of her profession .
208,1,3,"Offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends ."
209,1,4,"An important movie , a reminder of the power of film to move us and to make us examine our values ."
210,1,4,Binoche makes it interesting trying to find out .
211,1,4,The mesmerizing performances of the leads keep the film grounded and keep the audience riveted .
212,1,3,Worth watching for Dong Jie 's performance -- and for the way it documents a culture in the throes of rapid change .
213,1,4,Two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated .
214,1,3,It 's one heck of a character study -- not of Hearst or Davies but of the unique relationship between them .
215,0,1,A subject like this should inspire reaction in its audience ; The Pianist does not .
216,1,4,"Martin and Barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by Sven Wollter and Viveka Seldahl make their hopes and frustrations vivid ."
217,1,3,"The weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough ."
218,0,1,"An absurdist comedy about alienation , separation and loss ."
219,1,3,"This tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , Nicholas Meyer 's Star Trek VI : The Undiscovered Country ."
220,1,3,... with `` The Bourne Identity '' we return to the more traditional action genre .
221,1,4,Holm ... embodies the character with an effortlessly regal charisma .
222,1,4,"It is amusing , and that 's all it needs to be ."
223,1,4,Among the year 's most intriguing explorations of alientation .
224,1,3,"A full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution ."
225,1,4,Seldom has a movie so closely matched the spirit of a man and his work .
226,1,3,"Audrey Tatou has a knack for picking roles that magnify her outrageous charm , and in this literate French comedy , she 's as morning-glory exuberant as she was in Amélie ."
227,1,4,"The movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the L.A. beach scene and the imaginative -LRB- and sometimes illegal -RRB- ways kids can make a playground out of the refuse of adults ."
228,1,3,"Even if you do n't think -LRB- Kissinger 's -RRB- any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch ."
229,1,3,The story and structure are well-honed .
230,1,3,Fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .
231,1,3,It 's made with deftly unsettling genre flair .
232,1,3,"It just may inspire a few younger moviegoers to read Stevenson 's book , which is a treasure in and of itself ."
233,1,3,Funny but perilously slight .
234,1,3,Overall very good for what it 's trying to do .
235,1,3,"Ramsay , as in Ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid ."
236,1,4,"A lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s European-set spy pictures ."
237,1,3,"It proves quite compelling as an intense , brooding character study ."
238,1,3,The Son 's Room is a triumph of gentility that earns its moments of pathos .
239,1,3,"Morton uses her face and her body language to bring us Morvern 's soul , even though the character is almost completely deadpan ."
240,1,3,"The film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the Catholic doctrine"
241,1,3,A superbly acted and funny\/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .
242,1,4,One of the smartest takes on singles culture I 've seen in a long time .
243,1,3,"There is a fabric of complex ideas here , and feelings that profoundly deepen them ."
244,1,3,CQ 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best European directors .
245,1,3,The emotions are raw and will strike a nerve with anyone who 's ever had family trauma .
246,1,3,Good old-fashioned slash-and-hack is back !
247,1,3,As unseemly as its title suggests .
248,1,3,The fly-on-the-wall method used to document rural French school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .
249,1,3,It 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part .
250,1,3,Allows us to hope that Nolan is poised to embark a major career as a commercial yet inventive filmmaker .
251,1,4,"Anchored by Friel and Williams 's exceptional performances , the film 's power lies in its complexity ."
252,1,4,It 's a charming and often affecting journey .
253,1,4,No screen fantasy-adventure in recent memory has the showmanship of Clones ' last 45 minutes .
254,1,4,"A poignant and compelling story about relationships , Food of Love takes us on a bumpy but satisfying journey of the heart ."
255,1,3,The Chateau cleverly probes the cross-cultural differences between Gauls and Yanks .
256,1,3,Not since Tom Cruise in Risky Business has an actor made such a strong impression in his underwear .
257,1,3,"Aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better ."
258,1,4,Uses high comedy to evoke surprising poignance .
259,1,4,It confirms Fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight .
260,1,4,"Vera 's three actors -- Mollà , Gil and Bardem -- excel in insightful , empathetic performances ."
261,1,3,A marvel like none you 've seen .
262,1,3,"With tightly organized efficiency , numerous flashbacks and a constant edge of tension , Miller 's film is one of 2002 's involvingly adult surprises ."
263,1,4,"Mr. Tsai is a very original artist in his medium , and What Time Is It There ?"
264,1,4,"This is a good script , good dialogue , funny even for adults ."
265,1,4,The characters are interesting and often very creatively constructed from figure to backstory .
266,1,3,The film will play equally well on both the standard and giant screens .
267,1,3,"Moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not ."
268,1,3,True tale of courage -- and complicity -- at Auschwitz is a harrowing drama that tries to tell of the unspeakable .
